Geography,Population Estimate (as of July 1) - 2012 - Both Sexes; Total,Population Estimate (as of July 1) - 2012 - Male; Total,Population Estimate (as of July 1) - 2012 - Female; Total,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - Under 5 years,Population Estimate (as of July 1) - 2012 - Male; Total - Under 5 years,Population Estimate (as of July 1) - 2012 - Female; Total - Under 5 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 5 to 9 years,Population Estimate (as of July 1) - 2012 - Male; Total - 5 to 9 years,Population Estimate (as of July 1) - 2012 - Female; Total - 5 to 9 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 10 to 14 years,Population Estimate (as of July 1) - 2012 - Male; Total - 10 to 14 years,Population Estimate (as of July 1) - 2012 - Female; Total - 10 to 14 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 15 to 19 years,Population Estimate (as of July 1) - 2012 - Male; Total - 15 to 19 years,Population Estimate (as of July 1) - 2012 - Female; Total - 15 to 19 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 20 to 24 years,Population Estimate (as of July 1) - 2012 - Male; Total - 20 to 24 years,Population Estimate (as of July 1) - 2012 - Female; Total - 20 to 24 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 25 to 29 years,Population Estimate (as of July 1) - 2012 - Male; Total - 25 to 29 years,Population Estimate (as of July 1) - 2012 - Female; Total - 25 to 29 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 30 to 34 years,Population Estimate (as of July 1) - 2012 - Male; Total - 30 to 34 years,Population Estimate (as of July 1) - 2012 - Female; Total - 30 to 34 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 35 to 39 years,Population Estimate (as of July 1) - 2012 - Male; Total - 35 to 39 years,Population Estimate (as of July 1) - 2012 - Female; Total - 35 to 39 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 40 to 44 years,Population Estimate (as of July 1) - 2012 - Male; Total - 40 to 44 years,Population Estimate (as of July 1) - 2012 - Female; Total - 40 to 44 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 45 to 49 years,Population Estimate (as of July 1) - 2012 - Male; Total - 45 to 49 years,Population Estimate (as of July 1) - 2012 - Female; Total - 45 to 49 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 50 to 54 years,Population Estimate (as of July 1) - 2012 - Male; Total - 50 to 54 years,Population Estimate (as of July 1) - 2012 - Female; Total - 50 to 54 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 55 to 59 years,Population Estimate (as of July 1) - 2012 - Male; Total - 55 to 59 years,Population Estimate (as of July 1) - 2012 - Female; Total - 55 to 59 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 60 to 64 years,Population Estimate (as of July 1) - 2012 - Male; Total - 60 to 64 years,Population Estimate (as of July 1) - 2012 - Female; Total - 60 to 64 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 65 to 69 years,Population Estimate (as of July 1) - 2012 - Male; Total - 65 to 69 years,Population Estimate (as of July 1) - 2012 - Female; Total - 65 to 69 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 70 to 74 years,Population Estimate (as of July 1) - 2012 - Male; Total - 70 to 74 years,Population Estimate (as of July 1) - 2012 - Female; Total - 70 to 74 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 75 to 79 years,Population Estimate (as of July 1) - 2012 - Male; Total - 75 to 79 years,Population Estimate (as of July 1) - 2012 - Female; Total - 75 to 79 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 80 to 84 years,Population Estimate (as of July 1) - 2012 - Male; Total - 80 to 84 years,Population Estimate (as of July 1) - 2012 - Female; Total - 80 to 84 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 85 years and over,Population Estimate (as of July 1) - 2012 - Male; Total - 85 years and over,Population Estimate (as of July 1) - 2012 - Female; Total - 85 years and over,Population Estimate (as of July 1) - 2012 - Both Sexes; Under 18 years,Population Estimate (as of July 1) - 2012 - Male; Under 18 years,Population Estimate (as of July 1) - 2012 - Female; Under 18 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Under 18 years - Under 5 years,Population Estimate (as of July 1) - 2012 - Male; Under 18 years - Under 5 years,Population Estimate (as of July 1) - 2012 - Female; Under 18 years - Under 5 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Under 18 years - 5 to 13 years,Population Estimate (as of July 1) - 2012 - Male; Under 18 years - 5 to 13 years,Population Estimate (as of July 1) - 2012 - Female; Under 18 years - 5 to 13 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Under 18 years - 14 to 17 years,Population Estimate (as of July 1) - 2012 - Male; Under 18 years - 14 to 17 years,Population Estimate (as of July 1) - 2012 - Female; Under 18 years - 14 to 17 years,Population Estimate (as of July 1) - 2012 - Both Sexes; 18 to 64 years,Population Estimate (as of July 1) - 2012 - Male; 18 to 64 years,Population Estimate (as of July 1) - 2012 - Female; 18 to 64 years,Population Estimate (as of July 1) - 2012 - Both Sexes; 18 to 64 years - 18 to 24 years,Population Estimate (as of July 1) - 2012 - Male; 18 to 64 years - 18 to 24 years,Population Estimate (as of July 1) - 2012 - Female; 18 to 64 years - 18 to 24 years,Population Estimate (as of July 1) - 2012 - Both Sexes; 18 to 64 years - 25 to 44 years,Population Estimate (as of July 1) - 2012 - Male; 18 to 64 years - 25 to 44 years,Population Estimate (as of July 1) - 2012 - Female; 18 to 64 years - 25 to 44 years,Population Estimate (as of July 1) - 2012 - Both Sexes; 18 to 64 years - 45 to 64 years,Population Estimate (as of July 1) - 2012 - Male; 18 to 64 years - 45 to 64 years,Population Estimate (as of July 1) - 2012 - Female; 18 to 64 years - 45 to 64 years,Population Estimate (as of July 1) - 2012 - Both Sexes; 65 years and over,Population Estimate (as of July 1) - 2012 - Male; 65 years and over,Population Estimate (as of July 1) - 2012 - Female; 65 years and over,Population Estimate (as of July 1) - 2012 - Both Sexes; 85 years and over,Population Estimate (as of July 1) - 2012 - Male; 85 years and over,Population Estimate (as of July 1) - 2012 - Female; 85 years and over,Population Estimate (as of July 1) - 2012 - Both Sexes; 16 years and over,Population Estimate (as of July 1) - 2012 - Male; 16 years and over,Population Estimate (as of July 1) - 2012 - Female; 16 years and over,Population Estimate (as of July 1) - 2012 - Both Sexes; 18 years and over,Population Estimate (as of July 1) - 2012 - Male; 18 years and over,Population Estimate (as of July 1) - 2012 - Female; 18 years and over,Population Estimate (as of July 1) - 2012 - Both Sexes; 15 to 44 years,Population Estimate (as of July 1) - 2012 - Male; 15 to 44 years,Population Estimate (as of July 1) - 2012 - Female; 15 to 44 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Median age (years),Population Estimate (as of July 1) - 2012 - Male; Median age (years),Population Estimate (as of July 1) - 2012 - Female; Median age (years)
Hawaii,1414862,710858,704004,91479,46922,44557,86869,44581,42288,85993,44590,41403,99288,53842,45446,102916,54402,48514,100805,51730,49075,95092,48365,46727,95787,48213,47574,97851,48760,49091,94923,46764,48159,88869,43456,45413,81545,39837,41708,66441,31897,34544,29702,11904,17798,32440,12032,20408,308745,158571,150174,92479,47637,44842,152723,78297,74426,861345,439046,422299,131241,70710,60531,372479,191206,181273,365119,180984,184135,246521,111609,134912,41044,14660,26384,1056490,525234,531256,549187,284490,264697,38.4,36.9,40.1,,,,,,,,,,,,,,,
Idaho,1631479,817417,814062,114745,58220,56525,122965,62412,60553,115359,58936,56423,110275,55707,54568,105103,53846,51257,108030,54742,53288,112299,56789,55510,103560,51546,52014,105192,52055,53137,101549,50045,51504,94945,46575,48370,89658,44076,45582,73696,36169,37527,25626,11078,14548,25863,9392,16471,428768,219390,209378,113870,57888,55982,226317,115445,110872,943842,475240,468602,154301,77863,76438,405068,206134,198934,397676,196605,201071,252405,119222,133183,29419,11506,17913,1138582,565103,573479,627798,319613,308185,35.4,34.6,36.2,,,,,,,,,,,,,,,
Illinois,12888962,6326880,6562082,778986,397910,381076,778102,397553,380549,922130,473758,448372,887319,451569,435750,897631,453552,444079,888840,445773,443067,851397,426059,425338,940094,463423,476671,932415,456885,475530,850788,413329,437459,738653,354254,384399,640548,301350,339198,492679,225913,266766,235478,92043,143435,242720,76608,166112,3025017,1543292,1481725,786797,402300,384497,1452123,740859,711264,8092240,4017001,4075239,1247066,636886,610180,3481641,1741376,1740265,3380460,1651082,1729378,1893951,821506,1072445,266674,89943,176731,9702269,4694168,5008101,5286688,2663268,2623420,37.2,35.9,38.6,,,,,,,,,,,,,,,
Indiana,6593533,3248352,3345181,420723,216147,204576,430106,219821,210285,475569,243509,232060,464894,234929,229965,416373,209286,207087,419708,210098,209610,421630,210613,211017,473946,234880,239066,473507,234133,239374,439920,216001,223919,388456,187732,200724,342890,162641,180249,265056,122551,142505,121680,47295,74385,119274,37478,81796,1586139,810691,775448,419798,215230,204568,789692,403726,385966,4034396,2008739,2025657,651441,329919,321522,1660198,832328,827870,1729161,850297,878864,994322,435906,558416,130810,43970,86840,4875746,2366727,2509019,2597312,1309765,1287547,37.3,36.0,38.6,,,,,,,,,,,,,,,
Iowa,3109504,1544160,1565344,198280,101490,96790,201115,103032,98083,216858,111261,105597,218804,112560,106244,191246,98280,92966,199992,102116,97876,198799,101117,97682,216482,107876,108606,223412,111675,111737,211573,105566,106007,190796,94889,95907,167028,81385,85643,128180,60680,67500,70188,28033,42155,76172,24213,51959,726454,371721,354733,196772,100762,96010,368948,188916,180032,1865474,941652,923822,306682,157232,149450,748734,380945,367789,811176,404626,406550,512417,227292,285125,79091,26766,52325,2318879,1135441,1183438,1184929,605472,579457,38.0,36.6,39.4,,,,,,,,,,,,,,,
Kansas,2900896,1444593,1456303,195192,99548,95644,197621,101092,96529,203821,105362,98459,206767,106816,99951,192254,98522,93732,194895,98897,95998,187155,95220,91935,201830,100199,101631,204654,101058,103596,191235,94374,96861,168029,82223,85806,145974,70835,75139,112595,53267,59328,56943,23029,33914,60507,20030,40477,724263,370874,353389,197280,100781,96499,360355,184316,176039,1750063,880847,869216,288854,149119,139735,728945,369822,359123,731324,361185,370139,436299,194489,241810,65536,22983,42553,2126185,1042784,1083401,1135986,579579,556407,36.0,34.7,37.4,,,,,,,,,,,,,,,
Kentucky,4414483,2174337,2240146,276708,142046,134662,276726,142230,134496,296794,152107,144687,302638,153504,149134,278985,141769,137216,280414,140876,139538,282319,140957,141362,323642,159866,163776,319892,156803,163089,299958,145289,154669,269868,129536,140332,244480,116041,128439,190146,88065,102081,78310,30111,48199,71350,22074,49276,1017239,520973,496266,276033,142033,134000,505412,258419,246993,2737769,1362689,1375080,415752,211574,204178,1133721,570406,563315,1186853,578939,607914,691437,304709,386728,80618,27128,53490,3315977,1610476,1705501,1731843,875644,856199,38.4,37.0,39.8,,,,,,,,,,,,,,,
Louisiana,4644204,2272874,2371330,312177,159060,153117,301567,153644,147923,326782,165750,161032,347964,173618,174346,336995,169226,167769,330967,164877,166090,308904,152929,155975,325046,159073,165973,329767,161313,168454,308175,149373,158802,270626,129004,141622,239186,112260,126926,185061,84765,100296,77311,29909,47402,68631,22229,46402,1112426,567403,545023,311618,159054,152564,551850,281100,270750,2857500,1411210,1446290,474782,237866,236916,1214253,604973,609280,1197510,579756,617754,677187,295907,381280,81050,28027,53023,3415469,1648565,1766904,1866824,934173,932651,36.1,34.8,37.4,,,,,,,,,,,,,,,
Maine,1330760,651751,679009,64503,33235,31268,67596,34578,33018,88309,45540,42769,80129,40804,39325,75187,37947,37240,75624,37535,38089,76968,37964,39004,107619,52861,54758,110944,54141,56803,106214,51582,54632,97854,47181,50673,90562,43838,46724,71640,34515,37125,30400,12125,18275,29991,9822,20169,262027,134765,127262,64283,33028,31255,127226,65230,61996,842748,416536,426212,115973,59167,56806,309075,152892,156183,405834,197401,208433,258407,117109,141298,33419,11753,21666,1053835,509008,544827,478562,239603,238959,43.8,42.6,45.0,,,,,,,,,,,,,,,
Maryland,5958165,2886696,3071469,366829,187155,179674,370444,188926,181518,406242,208251,197991,399599,203326,196273,411645,204763,206882,410236,201145,209091,400294,195993,204301,461585,221969,239616,442585,212220,230365,401624,190751,210873,347659,162606,185053,305274,140616,164658,238174,107251,130923,98587,38423,60164,102379,32852,69527,1344047,685314,658733,368256,187817,180439,673981,343802,330179,3712946,1802136,1910810,559190,284871,274319,1575876,769210,806666,1644373,783945,860428,876083,378344,497739,118403,40586,77817,4420820,2101790,2319030,2367227,1171552,1195675,38.3,36.6,39.8,,,,,,,,,,,,,,,
Massachusetts,6763652,3279415,3484237,362652,185216,177436,370010,189121,180889,462803,234906,227897,480974,240182,240792,479536,238059,241477,455999,226457,229542,430590,212380,218210,515434,251937,263497,498462,242442,256020,459169,221287,237882,406076,193374,212702,363670,170164,193506,286579,130768,155811,138474,53551,84923,149475,46830,102645,1398215,713925,684290,364808,186234,178574,682210,348160,334050,4225982,2064804,2161178,685109,340644,344465,1750477,860794,889683,1872631,905421,967210,1077647,464706,612941,159852,53508,106344,5128838,2441273,2687565,2687501,1330343,1357158,39.3,37.7,40.7,,,,,,,,,,,,,,,
Michigan,9930589,4880455,5050134,573613,293471,280142,586648,300339,286309,739742,379553,360189,699130,353914,345216,591973,299401,292572,591476,296079,295397,593873,295312,298561,744581,367747,376834,764656,375558,389098,714501,347827,366674,633599,305779,327820,560134,266591,293543,432746,202247,230499,200861,80636,120225,198287,64803,133484,2249512,1150748,1098764,572770,293600,279170,1087386,556475,530911,6178042,3060619,3117423,976358,495378,480980,2393839,1191590,1202249,2759347,1350565,1408782,1618081,719480,898601,213986,74395,139591,7540032,3648161,3891871,3824556,1919516,1905040,39.5,38.0,40.8,,,,,,,,,,,,,,,
Minnesota,5451522,2709984,2741538,352949,180536,172413,360434,184406,176028,367829,188594,179235,354171,180950,173221,365714,185487,180227,383435,193615,189820,373764,189876,183888,406203,203588,202615,403019,201262,201757,369117,184158,184959,326766,161306,165460,281182,136762,144420,215698,102504,113194,99918,40866,59052,109535,35873,73662,1278711,653292,625419,350329,179041,171288,655545,334402,321143,3336741,1677530,1659211,502802,256065,246737,1402940,709763,693177,1467008,730819,736189,829486,373795,455691,121684,42936,78748,4019863,1975539,2044324,2120512,1075401,1045111,37.7,36.6,38.7,,,,,,,,,,,,,,,
