Geography,Population Estimate (as of July 1) - 2018 - Both Sexes; Total,Population Estimate (as of July 1) - 2018 - Male; Total,Population Estimate (as of July 1) - 2018 - Female; Total,Population Estimate (as of July 1) - 2018 - Both Sexes; Total - Under 5 years,Population Estimate (as of July 1) - 2018 - Male; Total - Under 5 years,Population Estimate (as of July 1) - 2018 - Female; Total - Under 5 years,Population Estimate (as of July 1) - 2018 - Both Sexes; Total - 5 to 9 years,Population Estimate (as of July 1) - 2018 - Male; Total - 5 to 9 years,Population Estimate (as of July 1) - 2018 - Female; Total - 5 to 9 years,Population Estimate (as of July 1) - 2018 - Both Sexes; Total - 10 to 14 years,Population Estimate (as of July 1) - 2018 - Male; Total - 10 to 14 years,Population Estimate (as of July 1) - 2018 - Female; Total - 10 to 14 years,Population Estimate (as of July 1) - 2018 - Both Sexes; Total - 15 to 19 years,Population Estimate (as of July 1) - 2018 - Male; Total - 15 to 19 years,Population Estimate (as of July 1) - 2018 - Female; Total - 15 to 19 years,Population Estimate (as of July 1) - 2018 - Both Sexes; Total - 20 to 24 years,Population Estimate (as of July 1) - 2018 - Male; Total - 20 to 24 years,Population Estimate (as of July 1) - 2018 - Female; Total - 20 to 24 years,Population Estimate (as of July 1) - 2018 - Both Sexes; Total - 25 to 29 years,Population Estimate (as of July 1) - 2018 - Male; Total - 25 to 29 years,Population Estimate (as of July 1) - 2018 - Female; Total - 25 to 29 years,Population Estimate (as of July 1) - 2018 - Both Sexes; Total - 30 to 34 years,Population Estimate (as of July 1) - 2018 - Male; Total - 30 to 34 years,Population Estimate (as of July 1) - 2018 - Female; Total - 30 to 34 years,Population Estimate (as of July 1) - 2018 - Both Sexes; Total - 35 to 39 years,Population Estimate (as of July 1) - 2018 - Male; Total - 35 to 39 years,Population Estimate (as of July 1) - 2018 - Female; Total - 35 to 39 years,Population Estimate (as of July 1) - 2018 - Both Sexes; Total - 40 to 44 years,Population Estimate (as of July 1) - 2018 - Male; Total - 40 to 44 years,Population Estimate (as of July 1) - 2018 - Female; Total - 40 to 44 years,Population Estimate (as of July 1) - 2018 - Both Sexes; Total - 45 to 49 years,Population Estimate (as of July 1) - 2018 - Male; Total - 45 to 49 years,Population Estimate (as of July 1) - 2018 - Female; Total - 45 to 49 years,Population Estimate (as of July 1) - 2018 - Both Sexes; Total - 50 to 54 years,Population Estimate (as of July 1) - 2018 - Male; Total - 50 to 54 years,Population Estimate (as of July 1) - 2018 - Female; Total - 50 to 54 years,Population Estimate (as of July 1) - 2018 - Both Sexes; Total - 55 to 59 years,Population Estimate (as of July 1) - 2018 - Male; Total - 55 to 59 years,Population Estimate (as of July 1) - 2018 - Female; Total - 55 to 59 years,Population Estimate (as of July 1) - 2018 - Both Sexes; Total - 60 to 64 years,Population Estimate (as of July 1) - 2018 - Male; Total - 60 to 64 years,Population Estimate (as of July 1) - 2018 - Female; Total - 60 to 64 years,Population Estimate (as of July 1) - 2018 - Both Sexes; Total - 65 to 69 years,Population Estimate (as of July 1) - 2018 - Male; Total - 65 to 69 years,Population Estimate (as of July 1) - 2018 - Female; Total - 65 to 69 years,Population Estimate (as of July 1) - 2018 - Both Sexes; Total - 70 to 74 years,Population Estimate (as of July 1) - 2018 - Male; Total - 70 to 74 years,Population Estimate (as of July 1) - 2018 - Female; Total - 70 to 74 years,Population Estimate (as of July 1) - 2018 - Both Sexes; Total - 75 to 79 years,Population Estimate (as of July 1) - 2018 - Male; Total - 75 to 79 years,Population Estimate (as of July 1) - 2018 - Female; Total - 75 to 79 years,Population Estimate (as of July 1) - 2018 - Both Sexes; Total - 80 to 84 years,Population Estimate (as of July 1) - 2018 - Male; Total - 80 to 84 years,Population Estimate (as of July 1) - 2018 - Female; Total - 80 to 84 years,Population Estimate (as of July 1) - 2018 - Both Sexes; Total - 85 years and over,Population Estimate (as of July 1) - 2018 - Male; Total - 85 years and over,Population Estimate (as of July 1) - 2018 - Female; Total - 85 years and over,Population Estimate (as of July 1) - 2018 - Both Sexes; Under 18 years,Population Estimate (as of July 1) - 2018 - Male; Under 18 years,Population Estimate (as of July 1) - 2018 - Female; Under 18 years,Population Estimate (as of July 1) - 2018 - Both Sexes; Under 18 years - Under 5 years,Population Estimate (as of July 1) - 2018 - Male; Under 18 years - Under 5 years,Population Estimate (as of July 1) - 2018 - Female; Under 18 years - Under 5 years,Population Estimate (as of July 1) - 2018 - Both Sexes; Under 18 years - 5 to 13 years,Population Estimate (as of July 1) - 2018 - Male; Under 18 years - 5 to 13 years,Population Estimate (as of July 1) - 2018 - Female; Under 18 years - 5 to 13 years,Population Estimate (as of July 1) - 2018 - Both Sexes; Under 18 years - 14 to 17 years,Population Estimate (as of July 1) - 2018 - Male; Under 18 years - 14 to 17 years,Population Estimate (as of July 1) - 2018 - Female; Under 18 years - 14 to 17 years,Population Estimate (as of July 1) - 2018 - Both Sexes; 18 to 64 years,Population Estimate (as of July 1) - 2018 - Male; 18 to 64 years,Population Estimate (as of July 1) - 2018 - Female; 18 to 64 years,Population Estimate (as of July 1) - 2018 - Both Sexes; 18 to 64 years - 18 to 24 years,Population Estimate (as of July 1) - 2018 - Male; 18 to 64 years - 18 to 24 years,Population Estimate (as of July 1) - 2018 - Female; 18 to 64 years - 18 to 24 years,Population Estimate (as of July 1) - 2018 - Both Sexes; 18 to 64 years - 25 to 44 years,Population Estimate (as of July 1) - 2018 - Male; 18 to 64 years - 25 to 44 years,Population Estimate (as of July 1) - 2018 - Female; 18 to 64 years - 25 to 44 years,Population Estimate (as of July 1) - 2018 - Both Sexes; 18 to 64 years - 45 to 64 years,Population Estimate (as of July 1) - 2018 - Male; 18 to 64 years - 45 to 64 years,Population Estimate (as of July 1) - 2018 - Female; 18 to 64 years - 45 to 64 years,Population Estimate (as of July 1) - 2018 - Both Sexes; 65 years and over,Population Estimate (as of July 1) - 2018 - Male; 65 years and over,Population Estimate (as of July 1) - 2018 - Female; 65 years and over,Population Estimate (as of July 1) - 2018 - Both Sexes; 85 years and over,Population Estimate (as of July 1) - 2018 - Male; 85 years and over,Population Estimate (as of July 1) - 2018 - Female; 85 years and over,Population Estimate (as of July 1) - 2018 - Both Sexes; 16 years and over,Population Estimate (as of July 1) - 2018 - Male; 16 years and over,Population Estimate (as of July 1) - 2018 - Female; 16 years and over,Population Estimate (as of July 1) - 2018 - Both Sexes; 18 years and over,Population Estimate (as of July 1) - 2018 - Male; 18 years and over,Population Estimate (as of July 1) - 2018 - Female; 18 years and over,Population Estimate (as of July 1) - 2018 - Both Sexes; 15 to 44 years,Population Estimate (as of July 1) - 2018 - Male; 15 to 44 years,Population Estimate (as of July 1) - 2018 - Female; 15 to 44 years,Population Estimate (as of July 1) - 2018 - Both Sexes; Median age (years),Population Estimate (as of July 1) - 2018 - Male; Median age (years),Population Estimate (as of July 1) - 2018 - Female; Median age (years)
Nebraska,1929268,963382,965886,132968,68317,64651,132340,67727,64613,133482,68401,65081,131579,67230,64349,137180,70119,67061,128475,66628,61847,127248,65337,61911,128339,65602,62737,110972,56347,54625,109690,55603,54087,110281,55548,54733,125547,62243,63304,117501,57747,59754,99312,47903,51409,73215,34724,38491,51194,23090,28104,36867,15574,21293,43078,15242,27836,476841,244280,232561,132968,68317,64651,239343,122466,116877,104530,53497,51033,1148761,582569,566192,190708,97514,93194,495034,253914,241120,463019,231141,231878,303666,136533,167133,43078,15242,27836,1504224,745508,758716,1452427,719102,733325,763793,391263,372530,36.6,35.6,37.6
Nevada,3034392,1521555,1512837,185995,95034,90961,191607,98001,93606,197022,100465,96557,181098,93407,87691,182064,93201,88863,227464,115550,111914,217908,111732,106176,210838,106572,104266,192315,96933,95382,201625,101959,99666,193714,98284,95430,194281,97211,97070,182280,88508,93772,160427,76494,83933,132825,63916,68909,88212,42417,45795,51355,23990,27365,43362,17881,25481,688997,352139,336858,185995,95034,90961,350185,178869,171316,152817,78236,74581,1869214,944718,924496,248789,127969,120820,848525,430787,417738,771900,385962,385938,476181,224698,251483,43362,17881,25481,2421552,1208558,1212994,2345395,1169416,1175979,1211687,617395,594292,38.1,37.5,38.8
New Hampshire,1356458,672266,684192,64020,32922,31098,69360,35537,33823,76114,38839,37275,85131,43267,41864,89682,45935,43747,85844,44995,40849,83231,42401,40830,79847,40311,39536,74827,37155,37672,89868,44547,45321,100374,49602,50772,110921,54345,56576,101594,49890,51704,82879,40389,42490,64054,30660,33394,41515,19320,22195,26709,11528,15181,30488,10623,19865,258170,132171,125999,64020,32922,31098,129621,66371,63250,64529,32878,31651,852643,427575,425068,126137,64329,61808,323749,164862,158887,402757,198384,204373,245645,112520,133125,30488,10623,19865,1130825,556757,574068,1098288,540095,558193,498562,254064,244498,43.0,41.6,44.4
New Jersey,8908520,4352194,4556326,518628,264775,253853,533562,272563,260999,558614,284652,273962,557815,285910,271905,551030,279918,271112,583053,298333,284720,572786,289627,283159,581487,289065,292422,557813,276288,281525,602340,295037,307303,633534,307752,325782,646773,314715,332058,572558,273515,299043,451916,210670,241246,358182,161779,196403,253635,109439,144196,172501,69963,102538,202293,68193,134100,1953643,996917,956726,518628,264775,253853,978414,499365,479049,456601,232777,223824,5516350,2735233,2781117,766006,390901,375105,2295139,1153313,1141826,2455205,1191019,1264186,1438527,620044,818483,202293,68193,134100,7184042,3472212,3711830,6954877,3355277,3599600,3403984,1719141,1684843,40.0,38.4,41.5
New Mexico,2095428,1037285,1058143,124246,63559,60687,134822,68731,66091,139941,71253,68688,139052,70927,68125,141547,73801,67746,145687,75744,69943,138148,71014,67134,133594,67882,65712,117190,58371,58819,119283,58819,60464,121582,59230,62352,139264,67201,72063,134883,63771,71112,121673,57135,64538,96211,45317,50894,64896,29911,34985,42238,18793,23445,41171,15826,25345,482153,245759,236394,124246,63559,60687,247235,126020,121215,110672,56180,54492,1247086,624544,622542,197455,102512,94943,534619,273011,261608,515012,249021,265991,366189,166982,199207,41171,15826,25345,1668899,819874,849025,1613275,791526,821749,815218,417739,397479,38.1,36.7,39.6
New York,19542209,9488430,10053779,1140442,583539,556903,1119326,572512,546814,1117870,571154,546716,1188292,603879,584413,1302338,651432,650906,1485577,744482,741095,1393216,696990,696226,1273063,629727,643336,1158801,568660,590141,1240014,604283,635731,1315115,636980,678135,1358693,654292,704401,1235928,588558,647370,1017063,473094,543969,792057,356719,435338,559571,239660,319911,388524,157447,231077,456319,155022,301297,4068102,2079073,1989029,1140442,583539,556903,2010097,1027648,982449,917563,467886,449677,12260573,6027415,6233158,1800166,903443,896723,5310657,2639859,2670798,5149750,2484113,2665637,3213534,1381942,1831592,456319,155022,301297,15936653,7645059,8291594,15474107,7409357,8064750,7801287,3895170,3906117,39.0,37.5,40.5
North Carolina,10383620,5050861,5332759,610128,311910,298218,628094,319840,308254,664208,338549,325659,684178,347988,336190,697871,361197,336674,728562,366599,361963,664586,326859,337727,658604,320982,337622,637301,310152,327149,697294,340439,356855,680546,331494,349052,695970,332859,363111,647013,303496,343517,560023,257565,302458,450435,206138,244297,300671,133208,167463,192387,78846,113541,185749,62740,123009,2300645,1172761,1127884,610128,311910,298218,1160228,591029,569199,530289,269822,260467,6393710,3139603,3254107,983834,506723,477111,2689053,1324592,1364461,2720823,1308288,1412535,1689265,738497,950768,185749,62740,123009,8349889,4013702,4336187,8082975,3878100,4204875,4071102,2033777,2037325,38.9,37.4,40.4
North Dakota,760077,389350,370727,54695,27966,26729,50206,25625,24581,47648,24421,23227,47282,24564,22718,63579,33669,29910,61153,33240,27913,53647,29183,24464,49895,26543,23352,40507,21473,19034,39212,20341,18871,40793,20796,19997,48475,24494,23981,46348,23375,22973,37277,18996,18281,26945,13185,13760,18962,8816,10146,14657,6167,8490,18796,6496,12300,178698,91311,87387,54695,27966,26729,88795,45470,43325,35208,17875,17333,464742,244379,220363,84712,44934,39778,205202,110439,94763,174828,89006,85822,116637,53660,62977,18796,6496,12300,598671,306848,291823,581379,298039,283340,316063,168672,147391,35.2,34.3,36.2
Ohio,11689442,5730718,5958724,694789,355502,339287,708148,362497,345651,737787,376608,361179,761897,389941,371956,758902,385682,373220,806886,408087,398799,738394,370754,367640,724205,360464,363741,666987,331082,335905,732526,362438,370088,752351,371161,381190,821402,399353,422049,790146,380035,410111,655007,310069,344938,495368,228317,267051,349819,153118,196701,238491,97875,140616,256337,87735,168602,2593325,1325793,1267532,694789,355502,339287,1297077,663062,634015,601459,307229,294230,7101095,3527811,3573284,1068198,544437,523761,2936472,1470387,1466085,3096425,1512987,1583438,1995022,877114,1117908,256337,87735,168602,9400098,4560299,4839799,9096117,4404925,4691192,4457271,2246010,2211261,39.4,38.0,40.8
Oklahoma,3943079,1953046,1990033,260429,133379,127050,267797,136879,130918,270110,137799,132311,264140,135937,128203,273690,142622,131068,280849,142960,137889,262369,132859,129510,261410,131328,130082,228978,114994,113984,232318,116160,116158,227992,112869,115123,255026,124388,130638,238418,114260,124158,199427,94101,105326,159219,73654,85565,112935,50372,62563,74776,31906,42870,73196,26579,46617,956486,488949,467537,260429,133379,127050,484519,247396,237123,211538,108174,103364,2367040,1187485,1179555,379680,197667,182013,1033606,522141,511465,953754,467677,486077,619553,276612,342941,73196,26579,46617,3092058,1518004,1574054,2986593,1464097,1522496,1571436,800700,770736,36.7,35.5,37.9
Oregon,4190713,2077494,2113219,234214,119974,114240,242575,124248,118327,249214,127567,121647,246835,126691,120144,265773,135675,130098,302744,154497,148247,293741,148604,145137,294348,148202,146146,265419,134395,131024,264308,133433,130875,248366,124054,124312,270029,130895,139134,274456,130881,143575,253268,120409,132859,194924,92538,102386,127826,59499,68327,78648,34920,43728,84025,31012,53013,873567,447543,426024,234214,119974,114240,442299,226488,215811,197054,101081,95973,2578455,1291573,1286882,365044,186612,178432,1156252,585698,570554,1057159,519263,537896,738691,338378,400313,84025,31012,53013,3415649,1680548,1735101,3317146,1629951,1687195,1668860,848064,820796,39.4,38.4,40.5
Pennsylvania,12807060,6274660,6532400,702997,359863,343134,725614,370798,354816,755233,386299,368934,810300,413162,397138,815049,413748,401301,870748,445252,425496,830358,421425,408933,782766,391982,390784,715779,356053,359726,797593,395449,402144,855188,420607,434581,921795,448564,473231,888010,428520,459490,737898,350805,387093,572852,264616,308236,407338,179331,228007,283299,115731,167568,334243,112455,221788,2648911,1355628,1293283,702997,359863,343134,1328034,679077,648957,617880,316688,301192,7822519,3896094,3926425,1160282,588242,572040,3199651,1614712,1584939,3462586,1693140,1769446,2335630,1022938,1312692,334243,112455,221788,10469838,5079203,5390635,10158149,4919032,5239117,4825000,2441622,2383378,40.8,39.1,42.4
Rhode Island,1057315,514332,542983,54413,27959,26454,54840,28058,26782,58821,30007,28814,71426,35539,35887,76616,38616,38000,76369,39169,37200,69862,35481,34381,65405,32742,32663,58781,29001,29780,66143,32082,34061,73227,35454,37773,76974,36852,40122,72184,34321,37863,57725,27378,30347,44870,20745,24125,30741,13476,17265,21066,8515,12551,27852,8937,18915,205213,105004,100209,54413,27959,26454,101575,51912,49663,49225,25133,24092,669848,330277,339571,110903,55175,55728,270417,136393,134024,288528,138709,149819,182254,79051,103203,27852,8937,18915,876974,422093,454881,852102,409328,442774,418459,210548,207911,40.1,38.4,41.9
South Carolina,5084127,2463326,2620801,292391,149244,143147,306255,155180,151075,319554,162322,157232,323894,165420,158474,332074,171381,160693,354451,175861,178590,319439,156808,162631,316074,153852,162222,295323,143322,152001,320122,155142,164980,326336,156587,169749,344755,163480,181275,333544,154516,179028,302279,138668,163611,247552,115179,132373,163274,74029,89245,97835,41347,56488,88975,30988,57987,1105945,561858,544087,292391,149244,143147,563145,285652,277493,250409,126962,123447,3078267,1501257,1577010,468223,241689,226534,1285287,629843,655444,1324757,629725,695032,899915,400211,499704,88975,30988,57987,4103765,1965101,2138664,3978182,1901468,2076714,1941255,966644,974611,39.6,38.1,41.2
South Dakota,882235,445531,436704,62132,31827,30305,60762,31224,29538,60882,31126,29756,57674,29967,27707,59585,30977,28608,58754,31012,27742,57341,29983,27358,56007,29069,26938,47902,24679,23223,47241,24072,23169,49840,25248,24592,59311,29365,29946,57950,28913,29037,50160,25141,25019,34890,17291,17599,23666,11072,12594,17147,7370,9777,20991,7195,13796,217606,111625,105981,62132,31827,30305,109769,56276,53493,45705,23522,22183,517775,265837,251938,83429,43496,39933,220004,114743,105261,214342,107598,106744,146854,68069,78785,20991,7195,13796,687051,345500,341551,664629,333906,330723,337263,175687,161576,37.1,36.1,38.2
Tennessee,6770010,3302924,3467086,406574,207460,199114,412340,210395,201945,430114,219299,210815,425325,217569,207756,445657,225334,220323,492464,246254,246210,438603,216956,221647,432883,213648,219235,407384,200452,206932,442810,217599,225211,439985,214805,225180,456537,219123,237414,429637,203083,226554,366920,171137,195783,294682,136761,157921,201335,90233,111102,126698,52154,74544,120062,40662,79400,1506220,768322,737898,406574,207460,199114,757287,386188,371099,342359,174674,167685,4154093,2043655,2110438,613790,311735,302055,1771334,877310,894024,1768969,854610,914359,1109697,490947,618750,120062,40662,79400,5435888,2622675,2813213,5263790,2534602,2729188,2642316,1320213,1322103,38.8,37.5,40.2
Texas,28701845,14260106,14441739,2024126,1034056,990070,2047747,1043283,1004464,2091419,1067140,1024279,2032343,1038995,993348,1998543,1030026,968517,2159807,1104087,1055720,2076521,1054383,1022138,2030827,1022255,1008572,1850945,924057,926888,1847367,916482,930885,1705590,846139,859451,1712901,839230,873671,1521389,730794,790595,1226455,575843,650612,940074,435873,504201,627316,280605,346711,407976,171925,236051,400499,144933,255566,7398099,3772284,3625815,2024126,1034056,990070,3724653,1899480,1825173,1649320,838748,810572,17701426,8878643,8822783,2796079,1441216,1354863,8118100,4104782,4013318,6787247,3332645,3454602,3602320,1609179,1993141,400499,144933,255566,22126041,10905883,11220158,21303746,10487822,10815924,12148986,6173803,5975183,34.8,33.8,35.8
Utah,3161105,1592143,1568962,253004,129788,123216,259078,132742,126336,266799,137356,129443,248985,126958,122027,260906,134051,126855,247231,126977,120254,217677,109991,107686,231359,117527,113832,203255,103646,99609,172668,87541,85127,149505,75353,74152,155362,76341,79021,144798,70946,73852,119503,57532,61971,90368,42866,47502,62027,28644,33383,40804,18399,22405,37776,15485,22291,932462,478776,453686,253004,129788,123216,473193,243132,230061,206265,105856,100409,1878165,950441,927724,356310,182119,174191,899522,458141,441381,622333,310181,312152,350478,162926,187552,37776,15485,22291,2330167,1165467,1164700,2228643,1113367,1115276,1409413,719150,690263,31.0,30.4,31.7
Vermont,626299,309252,317047,29681,15276,14405,31272,16215,15057,33761,17357,16404,42285,21609,20676,46193,23754,22439,37533,19350,18183,36558,18471,18087,36604,18048,18556,33997,16870,17127,38532,19083,19449,42187,20608,21579,48697,23640,25057,47792,23350,24442,41336,19994,21342,31557,15156,16401,20710,9653,11057,13183,5765,7418,14421,5053,9368,115973,59704,56269,29681,15276,14405,58116,29955,28161,28176,14473,13703,389119,193927,195192,67219,34507,32712,144692,72739,71953,177208,86681,90527,121207,55621,65586,14421,5053,9368,524594,256814,267780,510326,249548,260778,233170,118102,115068,42.8,41.3,44.3
Virginia,8517685,4190648,4327037,510924,261793,249131,514457,263477,250980,528362,269658,258704,542284,275429,266855,578812,300165,278647,604186,307824,296362,586120,295342,290778,578634,288300,290334,526249,261041,265208,558081,275013,283068,567303,277039,290264,583042,283026,300016,523830,249559,274271,432802,202442,230360,346236,159495,186741,235193,105163,130030,149278,62744,86534,151892,53138,98754,1869792,955454,914338,510924,261793,249131,937080,479326,457754,421788,214335,207453,5332492,2652212,2680280,805047,415068,389979,2295189,1152507,1142682,2232256,1084637,1147619,1315401,582982,732419,151892,53138,98754,6859261,3342739,3516522,6647893,3235194,3412699,3416285,1728101,1688184,38.4,37.1,39.7
Washington,7535591,3769911,3765680,462701,237614,225087,466916,238374,228542,462802,236947,225855,447049,228901,218148,481263,251031,230232,589604,307356,282248,563753,289758,273995,536144,273657,262487,466725,236117,230608,474408,239658,234750,459123,229481,229642,491676,242365,249311,469195,227038,242157,401689,191594,210095,307119,144907,162212,198092,92248,105844,123949,54441,69508,133383,48424,84959,1663285,850777,812508,462701,237614,225087,839004,429054,409950,361580,184109,177471,4708074,2387520,2320554,657446,342090,315356,2156226,1106888,1049338,1894402,938542,955860,1164232,531614,632618,133383,48424,84959,6053297,3011488,3041809,5872306,2919134,2953172,3084538,1586820,1497718,37.7,36.7,38.7
West Virginia,1805832,894340,911492,95257,48695,46562,101043,51768,49275,104388,53719,50669,107227,55419,51808,113094,58367,54727,113614,58373,55241,101748,52285,49463,109230,54950,54280,107530,54013,53517,116488,58577,57911,117965,58902,59063,127758,62149,65609,130612,63487,67125,119700,57393,62307,93137,44678,48459,64373,29370,35003,42768,18258,24510,39900,13937,25963,364160,186821,177339,95257,48695,46562,184351,94679,89672,84552,43447,41105,1081794,543883,537911,156849,81147,75702,432122,219621,212501,492823,243115,249708,359878,163636,196242,39900,13937,25963,1484114,729459,754655,1441672,707519,734153,652443,333407,319036,42.7,41.2,44.1
Wisconsin,5813568,2892273,2921295,334382,171036,163346,349799,178917,170882,369348,188956,180392,378418,193230,185188,395921,201013,194908,374435,193420,181015,362942,184584,178358,371797,188315,183482,332919,168401,164518,352344,177384,174960,385213,192156,193057,425757,210643,215114,394820,194865,199955,329181,161017,168164,242442,116405,126037,169120,77104,92016,116094,50093,66001,128636,44734,83902,1276103,652878,623225,334382,171036,163346,644783,329829,314954,296938,152013,144925,3551992,1790042,1761950,551765,280274,271491,1442093,734720,707373,1558134,775048,783086,985473,449353,536120,128636,44734,83902,4686277,2315476,2370801,4537465,2239395,2298070,2216432,1128963,1087469,39.6,38.6,40.7
Wyoming,577737,294534,283203,35912,18633,17279,37847,19407,18440,39104,20078,19026,36313,18934,17379,37966,20104,17862,38879,20222,18657,38899,20240,18659,39158,20295,18863,33555,17470,16085,32540,16815,15725,32340,16474,15866,39394,19714,19680,40455,20329,20126,33583,17087,16496,24585,12288,12297,16203,7795,8408,10323,4648,5675,10681,4001,6680,134775,69420,65355,35912,18633,17279,69500,35621,33879,29363,15166,14197,347587,179295,168292,52367,27736,24631,150491,78227,72264,144729,73332,71397,95375,45819,49556,10681,4001,6680,457394,232568,224826,442962,225114,217848,224770,117265,107505,38.0,37.3,38.7
