Geography, 2010 - Census - Both Sexes; Total, 2010 - Census - Male; Total, 2010 - Census - Female; Total, 2010 - Estimates Base - Both Sexes; Total, 2010 - Estimates Base - Male; Total, 2010 - Estimates Base - Female; Total,Population Estimate (as of July 1) - 2010 - Both Sexes; Total,Population Estimate (as of July 1) - 2010 - Male; Total,Population Estimate (as of July 1) - 2010 - Female; Total, 2010 - Census - Both Sexes; Total - Under 5 years, 2010 - Census - Male; Total - Under 5 years, 2010 - Census - Female; Total - Under 5 years, 2010 - Estimates Base - Both Sexes; Total - Under 5 years, 2010 - Estimates Base - Male; Total - Under 5 years, 2010 - Estimates Base - Female; Total - Under 5 years,Population Estimate (as of July 1) - 2010 - Both Sexes; Total - Under 5 years,Population Estimate (as of July 1) - 2010 - Male; Total - Under 5 years,Population Estimate (as of July 1) - 2010 - Female; Total - Under 5 years, 2010 - Census - Both Sexes; Total - 5 to 9 years, 2010 - Census - Male; Total - 5 to 9 years, 2010 - Census - Female; Total - 5 to 9 years, 2010 - Estimates Base - Both Sexes; Total - 5 to 9 years, 2010 - Estimates Base - Male; Total - 5 to 9 years, 2010 - Estimates Base - Female; Total - 5 to 9 years,Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 5 to 9 years,Population Estimate (as of July 1) - 2010 - Male; Total - 5 to 9 years,Population Estimate (as of July 1) - 2010 - Female; Total - 5 to 9 years, 2010 - Census - Both Sexes; Total - 10 to 14 years, 2010 - Census - Male; Total - 10 to 14 years, 2010 - Census - Female; Total - 10 to 14 years, 2010 - Estimates Base - Both Sexes; Total - 10 to 14 years, 2010 - Estimates Base - Male; Total - 10 to 14 years, 2010 - Estimates Base - Female; Total - 10 to 14 years,Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 10 to 14 years,Population Estimate (as of July 1) - 2010 - Male; Total - 10 to 14 years,Population Estimate (as of July 1) - 2010 - Female; Total - 10 to 14 years, 2010 - Census - Both Sexes; Total - 15 to 19 years, 2010 - Census - Male; Total - 15 to 19 years, 2010 - Census - Female; Total - 15 to 19 years, 2010 - Estimates Base - Both Sexes; Total - 15 to 19 years, 2010 - Estimates Base - Male; Total - 15 to 19 years, 2010 - Estimates Base - Female; Total - 15 to 19 years,Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 15 to 19 years,Population Estimate (as of July 1) - 2010 - Male; Total - 15 to 19 years,Population Estimate (as of July 1) - 2010 - Female; Total - 15 to 19 years, 2010 - Census - Both Sexes; Total - 20 to 24 years, 2010 - Census - Male; Total - 20 to 24 years, 2010 - Census - Female; Total - 20 to 24 years, 2010 - Estimates Base - Both Sexes; Total - 20 to 24 years, 2010 - Estimates Base - Male; Total - 20 to 24 years, 2010 - Estimates Base - Female; Total - 20 to 24 years,Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 20 to 24 years,Population Estimate (as of July 1) - 2010 - Male; Total - 20 to 24 years,Population Estimate (as of July 1) - 2010 - Female; Total - 20 to 24 years, 2010 - Census - Both Sexes; Total - 25 to 29 years, 2010 - Census - Male; Total - 25 to 29 years, 2010 - Census - Female; Total - 25 to 29 years, 2010 - Estimates Base - Both Sexes; Total - 25 to 29 years, 2010 - Estimates Base - Male; Total - 25 to 29 years, 2010 - Estimates Base - Female; Total - 25 to 29 years,Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 25 to 29 years,Population Estimate (as of July 1) - 2010 - Male; Total - 25 to 29 years,Population Estimate (as of July 1) - 2010 - Female; Total - 25 to 29 years, 2010 - Census - Both Sexes; Total - 30 to 34 years, 2010 - Census - Male; Total - 30 to 34 years, 2010 - Census - Female; Total - 30 to 34 years, 2010 - Estimates Base - Both Sexes; Total - 30 to 34 years, 2010 - Estimates Base - Male; Total - 30 to 34 years, 2010 - Estimates Base - Female; Total - 30 to 34 years,Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 30 to 34 years,Population Estimate (as of July 1) - 2010 - Male; Total - 30 to 34 years,Population Estimate (as of July 1) - 2010 - Female; Total - 30 to 34 years, 2010 - Census - Both Sexes; Total - 35 to 39 years, 2010 - Census - Male; Total - 35 to 39 years, 2010 - Census - Female; Total - 35 to 39 years, 2010 - Estimates Base - Both Sexes; Total - 35 to 39 years, 2010 - Estimates Base - Male; Total - 35 to 39 years, 2010 - Estimates Base - Female; Total - 35 to 39 years,Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 35 to 39 years,Population Estimate (as of July 1) - 2010 - Male; Total - 35 to 39 years,Population Estimate (as of July 1) - 2010 - Female; Total - 35 to 39 years, 2010 - Census - Both Sexes; Total - 40 to 44 years, 2010 - Census - Male; Total - 40 to 44 years, 2010 - Census - Female; Total - 40 to 44 years, 2010 - Estimates Base - Both Sexes; Total - 40 to 44 years, 2010 - Estimates Base - Male; Total - 40 to 44 years, 2010 - Estimates Base - Female; Total - 40 to 44 years,Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 40 to 44 years,Population Estimate (as of July 1) - 2010 - Male; Total - 40 to 44 years,Population Estimate (as of July 1) - 2010 - Female; Total - 40 to 44 years, 2010 - Census - Both Sexes; Total - 45 to 49 years, 2010 - Census - Male; Total - 45 to 49 years, 2010 - Census - Female; Total - 45 to 49 years, 2010 - Estimates Base - Both Sexes; Total - 45 to 49 years, 2010 - Estimates Base - Male; Total - 45 to 49 years, 2010 - Estimates Base - Female; Total - 45 to 49 years,Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 45 to 49 years,Population Estimate (as of July 1) - 2010 - Male; Total - 45 to 49 years,Population Estimate (as of July 1) - 2010 - Female; Total - 45 to 49 years, 2010 - Census - Both Sexes; Total - 50 to 54 years, 2010 - Census - Male; Total - 50 to 54 years, 2010 - Census - Female; Total - 50 to 54 years, 2010 - Estimates Base - Both Sexes; Total - 50 to 54 years, 2010 - Estimates Base - Male; Total - 50 to 54 years, 2010 - Estimates Base - Female; Total - 50 to 54 years,Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 50 to 54 years,Population Estimate (as of July 1) - 2010 - Male; Total - 50 to 54 years,Population Estimate (as of July 1) - 2010 - Female; Total - 50 to 54 years, 2010 - Census - Both Sexes; Total - 55 to 59 years, 2010 - Census - Male; Total - 55 to 59 years, 2010 - Census - Female; Total - 55 to 59 years, 2010 - Estimates Base - Both Sexes; Total - 55 to 59 years, 2010 - Estimates Base - Male; Total - 55 to 59 years, 2010 - Estimates Base - Female; Total - 55 to 59 years,Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 55 to 59 years,Population Estimate (as of July 1) - 2010 - Male; Total - 55 to 59 years,Population Estimate (as of July 1) - 2010 - Female; Total - 55 to 59 years, 2010 - Census - Both Sexes; Total - 60 to 64 years, 2010 - Census - Male; Total - 60 to 64 years, 2010 - Census - Female; Total - 60 to 64 years, 2010 - Estimates Base - Both Sexes; Total - 60 to 64 years, 2010 - Estimates Base - Male; Total - 60 to 64 years, 2010 - Estimates Base - Female; Total - 60 to 64 years,Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 60 to 64 years,Population Estimate (as of July 1) - 2010 - Male; Total - 60 to 64 years,Population Estimate (as of July 1) - 2010 - Female; Total - 60 to 64 years, 2010 - Census - Both Sexes; Total - 65 to 69 years, 2010 - Census - Male; Total - 65 to 69 years, 2010 - Census - Female; Total - 65 to 69 years, 2010 - Estimates Base - Both Sexes; Total - 65 to 69 years, 2010 - Estimates Base - Male; Total - 65 to 69 years, 2010 - Estimates Base - Female; Total - 65 to 69 years,Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 65 to 69 years,Population Estimate (as of July 1) - 2010 - Male; Total - 65 to 69 years,Population Estimate (as of July 1) - 2010 - Female; Total - 65 to 69 years, 2010 - Census - Both Sexes; Total - 70 to 74 years, 2010 - Census - Male; Total - 70 to 74 years, 2010 - Census - Female; Total - 70 to 74 years, 2010 - Estimates Base - Both Sexes; Total - 70 to 74 years, 2010 - Estimates Base - Male; Total - 70 to 74 years, 2010 - Estimates Base - Female; Total - 70 to 74 years,Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 70 to 74 years,Population Estimate (as of July 1) - 2010 - Male; Total - 70 to 74 years,Population Estimate (as of July 1) - 2010 - Female; Total - 70 to 74 years, 2010 - Census - Both Sexes; Total - 75 to 79 years, 2010 - Census - Male; Total - 75 to 79 years, 2010 - Census - Female; Total - 75 to 79 years, 2010 - Estimates Base - Both Sexes; Total - 75 to 79 years, 2010 - Estimates Base - Male; Total - 75 to 79 years, 2010 - Estimates Base - Female; Total - 75 to 79 years,Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 75 to 79 years,Population Estimate (as of July 1) - 2010 - Male; Total - 75 to 79 years,Population Estimate (as of July 1) - 2010 - Female; Total - 75 to 79 years, 2010 - Census - Both Sexes; Total - 80 to 84 years, 2010 - Census - Male; Total - 80 to 84 years, 2010 - Census - Female; Total - 80 to 84 years, 2010 - Estimates Base - Both Sexes; Total - 80 to 84 years, 2010 - Estimates Base - Male; Total - 80 to 84 years, 2010 - Estimates Base - Female; Total - 80 to 84 years,Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 80 to 84 years,Population Estimate (as of July 1) - 2010 - Male; Total - 80 to 84 years,Population Estimate (as of July 1) - 2010 - Female; Total - 80 to 84 years, 2010 - Census - Both Sexes; Total - 85 years and over, 2010 - Census - Male; Total - 85 years and over, 2010 - Census - Female; Total - 85 years and over, 2010 - Estimates Base - Both Sexes; Total - 85 years and over, 2010 - Estimates Base - Male; Total - 85 years and over, 2010 - Estimates Base - Female; Total - 85 years and over,Population Estimate (as of July 1) - 2010 - Both Sexes; Total - 85 years and over,Population Estimate (as of July 1) - 2010 - Male; Total - 85 years and over,Population Estimate (as of July 1) - 2010 - Female; Total - 85 years and over, 2010 - Census - Both Sexes; Under 18 years, 2010 - Census - Male; Under 18 years, 2010 - Census - Female; Under 18 years, 2010 - Estimates Base - Both Sexes; Under 18 years, 2010 - Estimates Base - Male; Under 18 years, 2010 - Estimates Base - Female; Under 18 years,Population Estimate (as of July 1) - 2010 - Both Sexes; Under 18 years,Population Estimate (as of July 1) - 2010 - Male; Under 18 years,Population Estimate (as of July 1) - 2010 - Female; Under 18 years, 2010 - Census - Both Sexes; Under 18 years - Under 5 years, 2010 - Census - Male; Under 18 years - Under 5 years, 2010 - Census - Female; Under 18 years - Under 5 years, 2010 - Estimates Base - Both Sexes; Under 18 years - Under 5 years, 2010 - Estimates Base - Male; Under 18 years - Under 5 years, 2010 - Estimates Base - Female; Under 18 years - Under 5 years,Population Estimate (as of July 1) - 2010 - Both Sexes; Under 18 years - Under 5 years,Population Estimate (as of July 1) - 2010 - Male; Under 18 years - Under 5 years,Population Estimate (as of July 1) - 2010 - Female; Under 18 years - Under 5 years, 2010 - Census - Both Sexes; Under 18 years - 5 to 13 years, 2010 - Census - Male; Under 18 years - 5 to 13 years, 2010 - Census - Female; Under 18 years - 5 to 13 years, 2010 - Estimates Base - Both Sexes; Under 18 years - 5 to 13 years, 2010 - Estimates Base - Male; Under 18 years - 5 to 13 years, 2010 - Estimates Base - Female; Under 18 years - 5 to 13 years,Population Estimate (as of July 1) - 2010 - Both Sexes; Under 18 years - 5 to 13 years,Population Estimate (as of July 1) - 2010 - Male; Under 18 years - 5 to 13 years,Population Estimate (as of July 1) - 2010 - Female; Under 18 years - 5 to 13 years, 2010 - Census - Both Sexes; Under 18 years - 14 to 17 years, 2010 - Census - Male; Under 18 years - 14 to 17 years, 2010 - Census - Female; Under 18 years - 14 to 17 years, 2010 - Estimates Base - Both Sexes; Under 18 years - 14 to 17 years, 2010 - Estimates Base - Male; Under 18 years - 14 to 17 years, 2010 - Estimates Base - Female; Under 18 years - 14 to 17 years,Population Estimate (as of July 1) - 2010 - Both Sexes; Under 18 years - 14 to 17 years,Population Estimate (as of July 1) - 2010 - Male; Under 18 years - 14 to 17 years,Population Estimate (as of July 1) - 2010 - Female; Under 18 years - 14 to 17 years, 2010 - Census - Both Sexes; 18 to 64 years, 2010 - Census - Male; 18 to 64 years, 2010 - Census - Female; 18 to 64 years, 2010 - Estimates Base - Both Sexes; 18 to 64 years, 2010 - Estimates Base - Male; 18 to 64 years, 2010 - Estimates Base - Female; 18 to 64 years,Population Estimate (as of July 1) - 2010 - Both Sexes; 18 to 64 years,Population Estimate (as of July 1) - 2010 - Male; 18 to 64 years,Population Estimate (as of July 1) - 2010 - Female; 18 to 64 years, 2010 - Census - Both Sexes; 18 to 64 years - 18 to 24 years, 2010 - Census - Male; 18 to 64 years - 18 to 24 years, 2010 - Census - Female; 18 to 64 years - 18 to 24 years, 2010 - Estimates Base - Both Sexes; 18 to 64 years - 18 to 24 years, 2010 - Estimates Base - Male; 18 to 64 years - 18 to 24 years, 2010 - Estimates Base - Female; 18 to 64 years - 18 to 24 years,Population Estimate (as of July 1) - 2010 - Both Sexes; 18 to 64 years - 18 to 24 years,Population Estimate (as of July 1) - 2010 - Male; 18 to 64 years - 18 to 24 years,Population Estimate (as of July 1) - 2010 - Female; 18 to 64 years - 18 to 24 years, 2010 - Census - Both Sexes; 18 to 64 years - 25 to 44 years, 2010 - Census - Male; 18 to 64 years - 25 to 44 years, 2010 - Census - Female; 18 to 64 years - 25 to 44 years, 2010 - Estimates Base - Both Sexes; 18 to 64 years - 25 to 44 years, 2010 - Estimates Base - Male; 18 to 64 years - 25 to 44 years, 2010 - Estimates Base - Female; 18 to 64 years - 25 to 44 years,Population Estimate (as of July 1) - 2010 - Both Sexes; 18 to 64 years - 25 to 44 years,Population Estimate (as of July 1) - 2010 - Male; 18 to 64 years - 25 to 44 years,Population Estimate (as of July 1) - 2010 - Female; 18 to 64 years - 25 to 44 years, 2010 - Census - Both Sexes; 18 to 64 years - 45 to 64 years, 2010 - Census - Male; 18 to 64 years - 45 to 64 years, 2010 - Census - Female; 18 to 64 years - 45 to 64 years, 2010 - Estimates Base - Both Sexes; 18 to 64 years - 45 to 64 years, 2010 - Estimates Base - Male; 18 to 64 years - 45 to 64 years, 2010 - Estimates Base - Female; 18 to 64 years - 45 to 64 years,Population Estimate (as of July 1) - 2010 - Both Sexes; 18 to 64 years - 45 to 64 years,Population Estimate (as of July 1) - 2010 - Male; 18 to 64 years - 45 to 64 years,Population Estimate (as of July 1) - 2010 - Female; 18 to 64 years - 45 to 64 years, 2010 - Census - Both Sexes; 65 years and over, 2010 - Census - Male; 65 years and over, 2010 - Census - Female; 65 years and over, 2010 - Estimates Base - Both Sexes; 65 years and over, 2010 - Estimates Base - Male; 65 years and over, 2010 - Estimates Base - Female; 65 years and over,Population Estimate (as of July 1) - 2010 - Both Sexes; 65 years and over,Population Estimate (as of July 1) - 2010 - Male; 65 years and over,Population Estimate (as of July 1) - 2010 - Female; 65 years and over, 2010 - Census - Both Sexes; 85 years and over, 2010 - Census - Male; 85 years and over, 2010 - Census - Female; 85 years and over, 2010 - Estimates Base - Both Sexes; 85 years and over, 2010 - Estimates Base - Male; 85 years and over, 2010 - Estimates Base - Female; 85 years and over,Population Estimate (as of July 1) - 2010 - Both Sexes; 85 years and over,Population Estimate (as of July 1) - 2010 - Male; 85 years and over,Population Estimate (as of July 1) - 2010 - Female; 85 years and over, 2010 - Census - Both Sexes; 16 years and over, 2010 - Census - Male; 16 years and over, 2010 - Census - Female; 16 years and over, 2010 - Estimates Base - Both Sexes; 16 years and over, 2010 - Estimates Base - Male; 16 years and over, 2010 - Estimates Base - Female; 16 years and over,Population Estimate (as of July 1) - 2010 - Both Sexes; 16 years and over,Population Estimate (as of July 1) - 2010 - Male; 16 years and over,Population Estimate (as of July 1) - 2010 - Female; 16 years and over, 2010 - Census - Both Sexes; 18 years and over, 2010 - Census - Male; 18 years and over, 2010 - Census - Female; 18 years and over, 2010 - Estimates Base - Both Sexes; 18 years and over, 2010 - Estimates Base - Male; 18 years and over, 2010 - Estimates Base - Female; 18 years and over,Population Estimate (as of July 1) - 2010 - Both Sexes; 18 years and over,Population Estimate (as of July 1) - 2010 - Male; 18 years and over,Population Estimate (as of July 1) - 2010 - Female; 18 years and over, 2010 - Census - Both Sexes; 15 to 44 years, 2010 - Census - Male; 15 to 44 years, 2010 - Census - Female; 15 to 44 years, 2010 - Estimates Base - Both Sexes; 15 to 44 years, 2010 - Estimates Base - Male; 15 to 44 years, 2010 - Estimates Base - Female; 15 to 44 years,Population Estimate (as of July 1) - 2010 - Both Sexes; 15 to 44 years,Population Estimate (as of July 1) - 2010 - Male; 15 to 44 years,Population Estimate (as of July 1) - 2010 - Female; 15 to 44 years, 2010 - Census - Both Sexes; Median age (years), 2010 - Census - Male; Median age (years), 2010 - Census - Female; Median age (years), 2010 - Estimates Base - Both Sexes; Median age (years), 2010 - Estimates Base - Male; Median age (years), 2010 - Estimates Base - Female; Median age (years),Population Estimate (as of July 1) - 2010 - Both Sexes; Median age (years),Population Estimate (as of July 1) - 2010 - Male; Median age (years),Population Estimate (as of July 1) - 2010 - Female; Median age (years)
Alabama,2320188,4780138,2459654,2322997,4798834,2470656,4815564,2335777,2479787,155014,302829,148221,152649,294691,144530,293548,149645,143903,155952,306918,150394,156062,305123,149765,303877,154964,148913,159814,309464,151699,156304,308143,150849,310495,158277,152218,162998,318436,156880,159983,335322,167802,335342,167536,167806,163656,311034,157318,153760,311123,157435,310025,152838,157187,146465,299423,152162,149478,306679,155913,308026,151450,156576,144649,292510,150030,142042,292641,150453,295987,143953,152034,154284,311585,159717,148155,293848,151239,289484,140004,149480,150900,311805,159725,152553,312966,161205,347485,168725,178760,156644,314492,161898,149633,311930,162284,314040,150689,163351,131603,276143,144532,132698,289658,151754,287568,136554,151014,98340,214749,114580,108224,239959,127649,250112,116913,133199,76685,177955,97324,83503,188828,103076,192882,87617,105265,57264,135552,77117,60052,143346,80931,150858,65915,84943,37955,95289,56576,40077,75684,52825,75715,22864,52851,30133,1132459,553810,578656,1130437,552893,1123826,573756,550070,155268,304261,149247,154608,299233,146584,294691,150161,144530,286821,561135,275090,285198,554412,271952,549797,280060,269737,130343,257800,126416,131883,256342,126008,253519,128882,124637,1459932,2981482,1525793,1450600,2971137,1522821,479175,240044,239131,230147,452658,224587,603925,1228572,624502,1228730,604015,624715,619064,1281992,662852,620942,1296140,670858,1290107,622081,668026,280089,672043,385939,299304,719674,409610,741948,320668,421280,25104,81824,55970,26742,85523,57864,87367,28512,58855,1849204,3879130,2023341,1862533,3910417,2042831,3924665,1873206,2051459,1796482,3779885,1978622,1808939,1907216,960620,1907389,946761,960628,927974,37.9,39.1,36.4,37.9,39.2,38.1,36.6,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,369628,710249,340607,371588,722038,346291,730399,380809,349590,28026,55334,26831,28396,55363,26857,55271,28350,26921,26588,52100,25382,26786,51778,25004,52549,27199,25350,25681,49405,24118,25410,49701,24250,49759,25640,24119,24888,46844,22143,24307,54419,24713,54421,29708,24713,30355,55419,26112,29307,56133,26392,57830,30539,27291,24861,48340,23123,26137,52294,24927,54437,28640,25797,23279,45111,21711,23798,46080,22001,47382,24752,22630,24241,45171,21589,23036,42892,20374,42636,22272,20364,23702,44974,21405,23285,43558,20794,56300,29288,27012,24428,44559,21328,26394,49972,23577,50287,26498,23789,19231,35940,16708,19522,39011,18192,40193,21288,18905,11834,23504,11200,13549,27501,13082,29156,15261,13895,7911,16675,8096,9299,19138,9260,20024,10305,9719,5072,10996,5604,5851,12762,6468,13893,6933,6960,3113,7331,4039,3521,4711,3051,4711,1660,3051,2594,187378,90972,96406,187996,91391,188554,96905,91649,27896,54404,26378,28503,55114,26718,55363,28506,26857,47348,92750,45127,47678,91538,44328,91306,46980,44326,20687,39944,19392,20494,39633,19171,39173,20111,19062,253716,476427,223384,250048,466611,219572,74881,40560,34321,40875,70377,30487,102545,196106,93555,197485,103399,94086,103311,196943,93627,103581,199029,94724,198326,103729,94597,27124,58206,29693,30724,66197,33458,69953,34692,35261,1834,5450,3464,2113,6039,3747,6325,2414,3911,299591,571174,270447,302402,573959,272640,572872,300173,272699,292032,554178,263065,290281,302659,143229,302669,159439,143230,167189,33.8,34.1,33.6,33.8,34.0,33.7,33.5,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,3175823,6392288,3216246,3184432,6473497,3254948,6556629,3260132,3296497,231349,445613,218648,224270,435167,213029,435171,222408,212763,232569,460071,225577,234740,458269,224695,457434,232724,224710,232250,457619,224541,234969,468229,229629,476421,242893,233528,239753,469442,229263,242159,442584,213022,442606,229582,213024,256152,439998,214390,225617,439966,214184,441165,227724,213441,212224,418641,205286,217882,435127,212813,443683,227178,216505,205513,407026,201418,206998,415731,205689,425034,215430,209604,212047,420837,209364,210004,413956,206219,415965,208776,207189,205920,422185,211457,213824,432165,216819,415524,202411,213113,207159,418625,212587,178665,375266,196602,377452,179782,197670,166954,350979,184008,168380,369563,194498,366504,172988,193516,134565,293867,155056,150966,332752,175204,348914,164986,183928,113048,255713,135207,126649,281605,149343,292338,137303,155035,90122,199052,104973,98532,222131,118187,239494,111815,127679,63808,143315,76819,69990,103400,65662,103500,37805,65695,58181,1629014,797110,831906,1626342,795930,1615980,824383,791597,232562,453425,222076,226965,439485,215215,435167,222138,213029,414236,818851,401843,419360,823632,404027,823291,419521,403770,183639,365154,179133,188127,370958,182285,371415,188959,182456,2055874,4151669,2066538,2111936,4270739,2122845,633211,327741,305470,350978,687396,330907,853954,1679201,825230,1681375,855452,825923,760529,1568796,808245,763721,1597286,822492,1601670,776697,824973,405359,919811,499470,444794,1014035,547650,1060700,488833,571867,42799,118008,73081,47681,129087,78259,133761,53528,80233,2612627,5387656,2727064,2714050,5599064,2834465,5716353,2822894,2893459,2618796,5409818,2741661,2727468,2583353,1262557,2583395,1320838,1262557,1455148,35.9,37.2,34.8,36.0,37.2,36.3,35.0,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1431637,2916028,1484334,1434720,2940407,1496251,2952109,1450131,1501978,100789,196268,95985,99402,191659,93503,191116,98017,93099,102120,200223,97877,101496,198143,97099,196941,100465,96476,101456,197128,96097,100877,199420,97356,200786,102639,98147,101642,197920,96719,101355,199650,98849,199648,100800,98848,102670,192153,95998,96154,192226,96001,191702,96130,95572,92284,184822,92000,94819,191476,95265,192989,96991,95998,89492,177986,89238,88928,180076,90209,183359,91556,91803,92112,184227,93187,89626,177390,89597,176240,87164,89076,89751,182821,92326,91096,184172,93445,201722,99146,102576,93346,184495,93842,88935,183968,95028,184977,89405,95572,80356,167037,86676,80930,174785,90942,172093,82421,89672,63134,134974,71073,68271,148244,77922,153113,72411,80702,50013,112721,60536,54004,118939,64004,120121,55562,64559,37287,84889,46581,39262,90549,49916,95234,42782,52452,24902,60127,34501,26186,51402,34868,51414,16537,34877,20974,711475,347538,363947,711622,347614,711634,363821,347813,100952,197390,96601,100283,194437,95035,191659,98156,93503,182632,358617,175078,183628,356473,174250,355537,181653,173884,80793,159580,77956,81952,159357,77872,159041,81591,77450,890013,1796918,905845,891762,1798818,907009,284105,143759,140346,143130,280578,137582,371130,742123,370980,743037,371628,371409,369819,758283,388447,370748,766316,392689,760491,370563,389928,183801,427565,240424,194612,453523,253220,465597,206036,259561,17873,54364,36144,18736,56450,37110,57615,19950,37665,1136320,2351570,1209305,1148819,2378078,1222746,2389973,1160540,1229433,1107670,2297413,1183515,1119820,1145555,569446,1145578,576124,569454,586453,37.4,38.7,36.1,37.4,38.7,37.5,36.2,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California,18517830,37254523,18736380,18546615,37641823,18944505,37960782,18854892,19105890,1293426,2533218,1238254,1285328,2500906,1223274,2505531,1281005,1224526,1296110,2555910,1249710,1303425,2540994,1242640,2535526,1295659,1239867,1286772,2517390,1234217,1284782,2538403,1242952,2547973,1302096,1245877,1318360,2555844,1250501,1299512,2765949,1325164,2765972,1440799,1325173,1395963,2744409,1335711,1408715,2748714,1337592,2773531,1426628,1346903,1304358,2584666,1274508,1337095,2692440,1324518,2752178,1400854,1351324,1263547,2515250,1253443,1269640,2553838,1268162,2602933,1314179,1288754,1310562,2591240,1297301,1271783,2507235,1255150,2497846,1248528,1249318,1290256,2596676,1299319,1294299,2568083,1289137,2562552,1266543,1296009,1263552,2503891,1257166,1069976,2204333,1134329,2220073,1077843,1142230,879171,1832237,953038,888131,1939278,1010276,1953471,934512,1018959,616411,1369739,726849,701405,1568176,829713,1650592,777219,873373,480170,1108321,601152,530650,1213830,658240,1261426,578392,683034,372536,865689,480749,396943,927044,514236,976718,435135,541583,269103,646338,371766,282868,600968,390153,601063,210837,390226,275475,9295040,4538448,4756605,9280524,4532428,9244709,4726425,4518284,1294056,2530141,1236715,1294964,2514714,1229386,2500906,1277632,1223274,2325738,4561077,2231537,2334939,4558176,2232154,4549319,2321633,2227686,1064504,2069990,1012337,1051871,2039274,997436,2029878,1036265,993613,12417578,24802555,12322923,12520186,24898065,12351555,3922951,2038809,1884142,1946237,3745395,1821178,5317738,10500693,5182878,10509452,5321405,5188047,4557674,9289017,4731236,4575933,9471019,4823478,9530113,4677683,4852430,1860402,4392744,2473768,2016219,4771017,2669521,4954767,2187861,2766906,230011,666080,428684,246063,704837,449037,720194,263384,456810,15051453,30868533,15646581,15367869,31387208,15899562,31576999,15584687,15992312,14839110,30354489,15395067,15069064,16090476,7876871,16090625,8213715,7876910,8467644,35.2,36.3,34.0,35.2,36.4,35.4,34.2,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,2520662,5029316,2508641,2529685,5121771,2555253,5193721,2603587,2590134,176363,341993,166508,173896,335098,163257,334452,171123,163329,181644,356640,174084,182515,356432,173626,354955,182181,172774,181056,358532,175528,184543,364317,178028,365378,186758,178620,182410,358195,173654,187092,348615,166850,348629,181768,166861,198446,372459,180452,192007,373709,181156,380494,195901,184593,181319,356353,173758,188697,379395,184817,390214,200580,189634,178206,347719,169278,181445,362464,176731,375555,192371,183184,186466,362425,176300,185616,356718,173232,358261,184296,173965,177513,360174,176805,186837,367581,179672,371063,184243,186820,173656,342590,171174,161766,328372,166603,330687,162813,167874,132389,269282,136893,134244,290332,147836,293805,143759,150046,88798,193800,100373,104540,230236,118488,245498,119059,126439,66723,153220,81275,76456,171246,90492,179170,84749,94421,49706,113576,61832,53993,124866,67886,134107,61396,72711,34681,81882,46242,37054,69613,46495,69614,23119,46495,32394,1225609,598134,627474,1227224,599022,1232531,631046,601485,176361,344099,167736,175485,338478,164582,335098,171841,163257,319322,631981,308921,326117,640065,312612,643928,329700,314228,136921,273103,133531,142194,281933,137776,285564,146127,139437,1774425,3538421,1735327,1826262,3622100,1771621,487698,254355,233343,274689,526828,251180,731432,1425995,694559,1430347,733654,696693,663546,1340373,676822,665785,1363783,689339,1367171,675659,691512,246284,575141,318389,274825,643571,352406,675652,306774,368878,25599,78192,51320,28128,82734,53512,84699,30328,54371,2116899,4330706,2164356,2212768,4494848,2241426,4572754,2293825,2278929,2140911,4352023,2171688,2221099,2114012,1025085,2114100,1088933,1025167,1254519,36.1,37.1,35.1,36.1,37.1,36.2,35.2,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
